,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
731,R3CU5RD6Q0ML5T,5,whirlpool microwave,small kitchen fit perfectly corner counter look super cute receive several compliment,0.9493,0.0,0.295,0.705
732,R3QCD7ER70ESKO,1,one star,work upon arrival,0.0,0.0,1.0,0.0
733,R2IXO20AEH99OC,5,compact,small fit perfectly corner microwave thing,0.7717,0.0,0.374,0.626
734,RBD01D4YPZVWX,4,price nice unit easy use etc,price nice unit easy use etc negative door latch button hard push/open,0.1531,0.271,0.426,0.303
735,R1SY2M4YIBIK2R,5,great product highly recommend regret purchase,love unit year easy operate could purchase regular oven one would highly recommend,0.8718,0.0,0.503,0.497
736,R30DKM7GZ7L0L5,5,work great right size,get today work great right size right price<br br could get good one price,0.7906,0.0,0.632,0.368
737,RJ9P1K599OVVI,5,fit small kitchen fine,big fit small kitchen fine,0.5106,0.0,0.411,0.589
738,R2VP9M9V6F1WH2,5,five star,described,0.0,0.0,1.0,0.0
739,RNLNH2HXF98MS,3,receive damage back side,receive damage back side contact seller response need microwave return item overprice desperate old microwave stop work give star think refurbish item claim new also handle make plastic stainless steel appear tape make look like stainless steel keep peel heat range expose plastic everyday microwave month half tape wrap around plastic handle go functional look really tacky,-0.7003,0.146,0.815,0.039
740,R1Z9JF4GYQ50MS,4,work advertise,little sucker heat food reliably go year fit cabinet space microwave could fit yeah little underpowered get use that.<br br fit whole plate nice sometimes large item catch wall rotate full-size popcorn bag problem example.<br br overall great option need microwave fit small space,0.9061,0.097,0.584,0.319
741,R341NXZYCNZASE,1,oven seem like okay ge,arrive full dent broken exhaust mount ge repair come send replacement seller replace unit ge make work oven seem like okay ge problem let's see one last long year ge oven replace,-0.5574,0.203,0.685,0.112
742,RUTBADGS029BA,1,bad microwave bad service,purchase model stainless steel three year ago problem find mostly concern sensor cook completely inaccurate item cook warm little much hot easy simply time straw break camel's back unit long last simply quit heat last week month old everything else work nothing get warm cooked lead believe magnetron go bad microwave come one year part labor warranty ten year part warranty magnetron speaking authorize repair center samsung tell would pay trip charge determine wrong magnetron order would place samsung part take three six week arrive would pay another trip charge labor magnetron bottom line even magnetron warranty cost pay microwave repair several microwave since become popular never one last less year one go bad last week pull countertop model sharp carousel buy year ago use still work perfectly go lowe's purchase unit tell salesman go samsung three year ago remodel kitchen worry unit particularly refrigerator make noise tell complaint samsung microwave brand kind appliance kind appliance samsung numerous complaint range serious issue samsung's customer service past due own many electronics read review service sale find virtually nonexistent write email samsung let know opinion microwave last long three year disappointed product naturally receive response kind strongly suggest anyone consider buy samsung microwave look elsewhere build last get service sale impossible,0.0094,0.118,0.775,0.106
743,R1IG56BHB5SCYV,1,failed month,buy microwave less year ago work fine reheat defrost item watt microwave take long thing one day month use place cup coffee reheat fail work power light work luck waste money time,-0.3612,0.161,0.716,0.123
744,R2Y6ZSUO4GOE1O,5,easy fix big problem,broke plate microwave know do.<br perfect solve huge problem,0.3182,0.318,0.231,0.451
745,R10MD4PFSKVX1T,4,four star,good turntable place fo rmy microwave perfect fit,0.8442,0.0,0.355,0.645
746,RB8T19OI7RZK1,5,pretty basic feature,small microwave work well small kitchen pretty basic feature work fine,0.7269,0.0,0.53,0.47
747,R2R9J1VAZC0DIV,5,five star,good,0.4404,0.0,0.0,1.0
748,R1C0VG5UIYP8UX,1,bad appliance ever own,never work well intermittently stop work start would return first week monster hung wall make first bag popcorn keep ship box finally die fan would turn completely inert bright side fit community's garbage can unit frustration since installation,-0.4653,0.22,0.62,0.16
749,R3VIK1V0N1LACW,1,receive microwave work,receive microwave work need return wasting time,-0.4019,0.31,0.69,0.0
750,RZKGNEMPUEKMJ,5,perfect,purchase installed range microwave replacement year old one sharp perfect require one recirculating feature way vent type easy find,0.765,0.0,0.72,0.28
751,R2X4JV0NEOELJW,5,love microwave counter,love microwave counter loom stove i've year complaint smooth open closing nothing spill,0.2732,0.224,0.546,0.23
752,R2AKNCV4GRO3HY,5,happy,receive look compact microwave best review far try boiling cup water fix bake potato work great yes would recommend,0.926,0.0,0.526,0.474
753,RLBFS6RM93UUX,4,get job do great price,get job do great price,0.6249,0.0,0.494,0.506
754,R3OVEUJ55AKNG2,4,work great figuring warm without presets,advertised compact work great figure warm without presets kind complicate impossible however,0.498,0.156,0.506,0.338
755,R1ZRMHQTMEVEY7,4,fit nicely,fit nicely corner counter...doesn't take much counter space cook fast large microwave popcorn heat coffee fine,0.7351,0.0,0.644,0.356
756,R2YXQUCXH8M3NC,5,low budget great microwave,family busy work kid old microwave die right move expect baby money tight mom saw need purchase microwave surprise little thing right small kitchen..it reheat food fast work great family please,0.5574,0.099,0.685,0.216
757,R1TS0D24NLO0SL,5,creative genius mind,person design prize make small corner space efficient efficient great purchase,0.9186,0.0,0.35,0.65
758,RPDIG53UR875Y,5,five star,great work,0.6249,0.0,0.196,0.804
759,REX0XLZC35OKC,5,personally used several week recommend old less complicate user,previous reviewers/buyers somewhat negative various aspect item personally use several week recommend old less complicate user need want bell whistle young folk seem find lacking product take performs well use sometimes several time day meal beverages snack etc great value money,0.7902,0.067,0.689,0.244
760,R1M8HRW94JOBB1,5,love little microwave,love little microwave fit countertop easily take lot space large enough heat everything use microwave control intuitive easy use high set watt less watt use cook tends take bit longer minor annoyance several day use remove turntable fit coffee cup oven cup measure tall tad tall fit turntable however find remove turntable set cup spindle turn fit perfectly,0.96,0.031,0.663,0.306
761,R125EO1WML3JBB,3,gap side would look nice,trim kit inch gap side would look nice fit,0.6486,0.0,0.569,0.431
762,R2EKW6LGZYRL15,3,buy one year warranty extension,exact microwave model custom instal home builder use trim kit manufacture date unit august move house begin use microwave april operation capability satisfactory purchase year warranty extension april whirlpool actually back assurant service protection inc.<br br july microwave cease heat contact service department assurant connect local appliance repair business appliance repair technician advise microwave unit serviceable go back assurant several call offer approximately cost new microwave outline service contract within first year ownership new microwave would provide me.<br br four year service contract cost offer would purchase one year warranty extension instead four year warranty extension.<br br go replace fail microwave model retain custom trim cabinetry kitchen purchase year extension repeat replacement necessary couple year also order part amazon try experiment repair fail microwave,-0.5859,0.053,0.915,0.032
763,RXAFCQWGVF27A,5,first one nice model one serve well,purchase replacement one destroyed tenant microwave plastic cup first one nice model one serve well well,0.4215,0.144,0.541,0.315
764,R1C8OJRIQF4KDA,5,love love love,love love love get rid previous huge shrine microwave cabinet set cute little one corner occupy counter space that's unusuable anyway gain several valuable square foot cabinet storage wall everything need perfectly keypad problem small roast turkey microwave still hold four ear corn large round casserole dish plenty tall enough anything want i'm sure i'm save energy use huge microwave warm half cup coffee get one,0.9891,0.028,0.535,0.437
765,R2FM5MI8H9AFFL,5,five star,perfect,0.5719,0.0,0.0,1.0
