,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
2892,R27D2DVF86TIMD,5,perfect grandson,perfect grandson nice thing easy little one grab find especially wake night,0.8555,0.0,0.489,0.511
2893,R1OSJ1NW6F6ZQB,5,favorite binks,daughter use month absolutely love hard keep baby's mouth besides frustration try keep bink mouth excellent product,0.6613,0.184,0.501,0.315
2894,R1KQ6ZRYZGMORI,5,great little product,baby month old get love spit binky constantly figure would help cute see snuggled even mouth husband name geoffrey like toys'r'us giraffe use much almost month old,0.9081,0.0,0.65,0.35
2895,R12ODYW0S4JPKU,5,five star,love,0.6369,0.0,0.0,1.0
2896,R1E00UMNTMTU9Y,5,great buy,pacifier great best part son drop sleep get mark face accidently sleep also get ring around mouth suck hard like pacifier plus like think cute see little hole mouth suck also super easy throw hot water sterlize,0.9413,0.159,0.445,0.396
2897,RY1E8ZJ11P4TV,5,five star,cute,0.4588,0.0,0.0,1.0
2898,RG332MCWP1XS3,4,four star,child love pacifier,0.6369,0.0,0.323,0.677
2899,R1OKGB4YIBM6S3,3,paci,son take pacifier i've try like different one like one maybe minute spit,0.6124,0.0,0.688,0.312
2900,R2AR5HTMBFY18P,5,five star,love see pacifier night dark,0.6369,0.0,0.488,0.512
2901,R3LGJ54UBD00EO,5,newborn favorite,newborn favorite,0.4588,0.0,0.25,0.75
2902,R3LMJ8QQ8XYXVU,1,item receive obviously use box,item receive obviously use box open plastic product smudge buy something sterilize clean item baby really important product use,0.5849,0.0,0.78,0.22
2903,R2Y7BKGP2Z0U6V,3,three star,sucker part long gag baby,-0.7003,0.659,0.341,0.0
2904,R2CNXJI7ERM1L3,5,come advertised son love monkey,come advertised son love monkey dog take type pacifier always carry around monkey/tail problem past month still love,0.7717,0.103,0.575,0.322
2905,R17SIJV7UR9472,5,great item game gift,purchase baby shower gift use one game give mommy great item game gift,0.872,0.0,0.503,0.497
2906,R34GWGS2FPCB6V,3,product good mostly use go,product good mostly use go son like much leaf mark around mouth,0.6597,0.0,0.649,0.351
2907,R2BD0RPI4KU70A,5,five star,perfect newborn,0.5719,0.0,0.213,0.787
2908,R11GVXIBUEC7CD,5,five star,new grand-baby way,0.0,0.0,1.0,0.0
2909,R305KXA5VD6QJM,5,five star,love,0.6369,0.0,0.0,1.0
2910,RQ73ZP5XYKGME,2,great pacifier selection great though,great pacifier selection great though give sport theme little girl sport lol guess use home,0.8942,0.0,0.528,0.472
2911,RKPEDI0I8EGH1,1,disappointed product,disappointed product consider would make low quality especially price honestly think joke receive plush toy resembles something would come child's fast food meal pacifier sew mouth product make sanitize pacifier chore wash plush toy separately impossible consider purchase product suggest make find low quality stuff animal around size hand sew binky mouth,0.3353,0.118,0.742,0.14
2912,R2R9H1KBIUWV36,5,five star,well make meet expectation,0.2732,0.0,0.588,0.412
2913,RARZ4ZU81H5KP,1,disappointed,disappointed item order received white polka dot red handle,-0.4767,0.279,0.721,0.0
2914,R34Y2QML2XPZST,4,pacifier glow dark short time,pacifier glow dark short time really help middle night try find crib son love though,0.8016,0.0,0.644,0.356
2915,R2QPA0THPH6CNY,5,five star,binky son use,0.0,0.0,1.0,0.0
2916,R2ECDXUG5JLECX,3,three star,like pacifier design come quickly,0.3612,0.0,0.615,0.385
2917,R6X9MVS21CKLN,3,three star,work fine baby like nuk pacifier well,0.6597,0.0,0.385,0.615
2918,R1WG6XANBHVMGH,5,five star,love,0.6369,0.0,0.0,1.0
2919,R3393TL7VK31PM,5,five star,great buy thank,0.765,0.0,0.132,0.868
2920,RLKTVOD4X1S0O,5,five star,excellent sterilization dry,0.5719,0.0,0.351,0.649
2921,RP1XIPG3QA5HV,4,cutest pacifier ever,pacifier adorable cute soft small enough pose risk sleep infant easily grasp tiny hands.<br daughter never fan pacifier love caterpillar pacifier also come handy teethe would nice pacifier part detachable replaceable,0.6085,0.173,0.56,0.266
2922,R258Y3SQF0GFJ9,4,,ok,0.296,0.0,0.0,1.0
2923,R277VFLD352198,1,much scent good thing,far strongly scent son mind bit find smell off-putting come someone newborn therefore used baby smell,0.2732,0.0,0.877,0.123
2924,R2S4KH8BCXQGZA,5,best binkie since ceation pacifier,honestly can't imagine less star review though suppose baby different pick girl mo whim previously refuse spend much binkie son little new baby wow irritate give go year ago daughter week premature pound small excessively first month struggle find binkie would work tiniest mouth tiny even binkies real preemie fit tiny mouth tiny mouth genetic family begin try everything available soon pop binkie bear mouth snuggle bear tiny arm know find magic due really serious heath complication pregnancy bedridden hospital first month life imperative find something could sooth product godsend i'm sure work child mo can't even partially grasp object time able sort grab plush part enough cuddle keep pacifier portion mouth time plus large difficult lose tho impossible promise downside plush portion machine washable hand soak disinfect consider spend much time baby mouth get pretty nasty look mat stiff month even technically however can't imagine reasonable design workaround would allow binkie attach still washable can't hold manufacturer i'm little disappointed local slave labor big box store stop carry cost every place else charge least twice thatplus shipping still worth keep daughter happy miserable without one baby close pretty much snub nose pacifier without attach teddy bear put real pickle last weekend lose three one infamous ikea trip particularly gravity obsess mood linens one seem sell brick mortar since last stocked i'm tell short duct tape visit child protective service pacifier happy baby make happy baby happy mama much like happiness dictate husband's sleep arrangement trust binkie darn cute,0.976,0.115,0.697,0.187
2925,R1IQDQ0FQGTRSI,4,elephant cute practical,huge fan however elephant lay baby's chest nicely others stay put well,0.8225,0.0,0.455,0.545
2926,R11FMSA03083XU,5,great,son love great service,0.8519,0.0,0.194,0.806
2927,R3RZ7IB211YACA,5,five star,love,0.6369,0.0,0.0,1.0
2928,R3L7X178A87EA4,5,two star,hate admit baby fetish like suck pacifier etc pretty harmless ti pacifier well make think could lot good thesurrounding plastic part horizontal face lip think curve fit shape lip would much better many nerve ending lip face pacifier curve would simulate face lip look forward product design john/honolulu,0.8834,0.102,0.589,0.309
2929,R9413YAIDFS5S,5,five star,cute,0.4588,0.0,0.0,1.0
2930,R3QCSLKAEY8A8D,5,essential item baby,anyone would know essential newborn infant make good design baby proven would recommend product,0.6597,0.0,0.69,0.31
2931,R1ZKSV5B046I69,5,five star,pretty cute baby seem enjoy avent stand quality,0.8555,0.0,0.347,0.653
2932,R13LBZDI8FR0FJ,5,,ok,0.296,0.0,0.0,1.0
2933,R11NHTW0M21W3M,4,love,small expect cute love,0.802,0.0,0.217,0.783
2934,R3MX25JGO8PRHR,5,,great one pacifer teether washable love chew tbe legs antler dont worry bean come bc sow little compartment different wub diaper bag crib time like hold onto thanks product,0.9442,0.0,0.598,0.402
2935,R36IUPSVFH1EN6,4,cutest pacifier ever,pacifier adorable cute soft small enough pose risk sleep infant easily grasp tiny hands.<br daughter never fan pacifier love caterpillar pacifier also come handy teethe would nice pacifier part detachable replaceable,0.6085,0.173,0.56,0.266
2936,R234F5BCQPB989,5,fabulous product,just...omg niece look hilarious lot curious look people niece love definitely purchase,0.8979,0.0,0.402,0.598
2937,R1WPDUE8T1OXVC,4,love mam pacifier's,love mam pacifier's purchase baby shower baby love mom happy slightly expensive pacifier great product,0.9512,0.0,0.408,0.592
2938,R3LDR1OCKW46F3,3,three star,daughter like shape seem make well though,0.5574,0.0,0.521,0.479
2939,R30MUU3GCQQGF7,4,god-mom approve hopefully baby,excited try god-son born premie pacifier hop take again.<br one problem levi lot small look picture one concern detaches company say yet parent say open yet i'm sure that's good thing hey love,0.8442,0.064,0.659,0.278
2940,R1FKM4OSHQVGD3,1,ok,tried kid push second excited realize different kid different preference mine like wash dishwasher sanitize color look weird,0.4939,0.079,0.694,0.227
2941,RII9HB2Q1751U,5,perfect preemie,perfect preemie little bit weight monkey help keep pacifier give something cuddle drift off...made transition breastfeed pacifier easy something hold snuggle mommy,0.8519,0.0,0.671,0.329
2942,RWMOUGO0FO8Y,5,give star,love product nursing week old endlessly play human pacifier try another newborn pacifier without much luck get little guy already love nipple sanity thank wubbanub,0.8961,0.069,0.559,0.372
2943,R2UU0A5WDCR1N0,4,great pacifier collect lint need large size,buy hope they'd good alternative regular nuk orthodontic one collect water nipple mold mildew issue one piece easy clean collect water nipple daughter like wish come large size also collect every little piece lint great size nuks can't use anymore,0.9609,0.0,0.618,0.382
2944,R1780WKBCRIL2T,2,two star,ok.i buy,0.0,0.0,1.0,0.0
2945,R8R0SG77E9QN7,5,five star,pacifier keep mouth,0.0,0.0,1.0,0.0
2946,R3JP3EQH0YPSW7,5,attention grabber,adorable baby wear baby shower woman swoon,0.4939,0.0,0.652,0.348
2947,RX3J9LOZMPKZ8,5,five star,son love wubbanub's he'll spot across room come run,0.6369,0.0,0.656,0.344
2948,R280Y5XGT8ARX3,4,hello kitty pacifier,baby's mother love hello kitty make purchase baby use pacifier several month cute obviously baby enjoy count would make purchase another lover hello kitty,0.9349,0.0,0.585,0.415
2949,R2EQ43T7I04RXP,1,one star,come late baby suck end big,-0.4404,0.367,0.633,0.0
2950,R2GEL0U3312UT3,5,five star,far best pacifier use,0.6369,0.0,0.417,0.583
2951,R3940BGOTHD9Z7,5,five star,baby love,0.6369,0.0,0.192,0.808
2952,R3AYKAQYH3CGDC,3,month old nephew hate,month old nephew hat use cannot see anything wrong device test read accurately guess much big pacifier sister buy refuse,0.091,0.097,0.791,0.112
2953,R2TMW8ABA3GJ66,4,good pacifier great nipple length face guard,good pacifier great nipple length face guard baby like teardrop shape nipple though...i wish nipple straight column instead teardrop shape,0.9201,0.0,0.515,0.485
2954,R1NP0MJ29DSNZ2,3,three star,good quality product,0.4404,0.0,0.408,0.592
2955,RCFXFV8JHSCR1,5,five star,a+++great item love,0.6369,0.0,0.323,0.677
2956,R1MOIXDV6LTF1J,3,three star,baby take pacifier pacifier,0.0,0.0,1.0,0.0
2957,R35OPWLWY98UL2,5,five star,perfect bo bo's would love order future,0.836,0.0,0.388,0.612
2958,R30WUH1FJ580BP,5,cute,cute useful gotten hang yet i'm sure he'll love,0.9081,0.0,0.287,0.713
2959,R37TURN00KCZ29,5,five star,second gift grandson,0.4404,0.0,0.408,0.592
2960,R26W24BB7HN0Z1,1,get pay suppose,get pay suppose cheap pacifier cutout use tape maybe use shower,-0.1027,0.123,0.877,0.0
2961,R3JTFGQ6KWYU6T,5,ever keep happy,daughter love bug bring everywhere chew legs...what ever keep happy,0.836,0.0,0.503,0.497
2962,R2RA0RLYD1ZRJH,5,five star,described,0.0,0.0,1.0,0.0
2963,RT2XLCOAKNLT9,5,perfect,son love take bottle away year thing save night time strong perfect little finger definitely soothe,0.9587,0.0,0.344,0.656
2964,R2D0VROZUEFBKQ,5,five star,wonderful product great price,0.8316,0.0,0.204,0.796
2965,R2CHEYL8BTE8HC,1,think much hard suck understand material get,baby take soothie month get one tooth purchase baby take keep come mouth think much hard suck understand material get hard thicker old baby take point,-0.5719,0.199,0.801,0.0
2966,R1V3W5N6I6K2JB,5,five star,excellent,0.5719,0.0,0.0,1.0
2967,RI6K5971Q25AW,2,fit pacifier cram,fit pacifier cram there).<br extremely difficult open stay shut thrown purse diaper bag jostle around,-0.0754,0.153,0.711,0.137
2968,R3T396QQRP6JFN,5,love,love wubbanubs play suck order first one lose awesome definitely recommend,0.8834,0.22,0.157,0.624
2969,R14FK9OMF5392S,5,five star,pacifier baby take,0.0,0.0,1.0,0.0
2970,R9MYJN2RWYVIH,5,love wubbanub's cute holiday one,love wubbanub's cute holiday one use year round keep paci baby mouth give something hold ob best baby shower gift ever,0.9517,0.0,0.485,0.515
2971,R2DZPSG9W0300C,5,love,love pacifier easy clean good quality,0.9136,0.0,0.136,0.864
2972,R2Y3ZUQYG9P9NJ,1,one star,like,0.3612,0.0,0.0,1.0
2973,R18LCIB2NLO3EP,5,recipient love get see,gift ship another address recipient love get see person,0.7964,0.0,0.496,0.504
2974,RVQL2XHFLSF8A,3,work son,nice product work son drop every time can't seem hold well,-0.0294,0.266,0.544,0.19
2975,RQQUQ00VUX3JV,5,love wish would take,order baby born...turns take pacifier really cute love wish would take,0.8942,0.0,0.427,0.573
2976,RT3JXKBOB89GN,1,disappointed,newborn month size noticeably large tried week old large lead believe order newborn need another set disappoint,-0.4019,0.144,0.856,0.0
2977,R3QKR9HUSZ7OWJ,3,good job hold pacifier inside protect,good job hold pacifier inside protect lint dirt problem hanger latch anything find frequently fall place try hang example work hang strap diaper bag difficult time stay car seat carry handle,-0.2732,0.194,0.665,0.141
2978,R324E2OJ1Q3ZWS,5,five star,love love love wish available month well,0.9545,0.0,0.103,0.897
2979,RQRNF0JCW3O75,4,four star,great binkys,0.6249,0.0,0.196,0.804
2980,R1CJD17JHXW5DZ,4,work great kid reject medicine,one day kid realize could protest administration medicine surprise quite good reject struggle bit fail able use syringe/plungers come counter medicine purchase several product try something else best one try use exclusively several month since.<br br use syringe suck medicine bottle something like motrin dosage small volume find accurate use one come motrin box transfer mini medicator method require careful make mess knock product would easy transfer medicine use syringe squirt medicine kitchen middle night one time gotten prep now.<br br far administer medicine work quite well shield prevents spill back design shoot medicine side mouth choke kid he's back like box syrinx would,-0.1008,0.169,0.658,0.173
2981,RSTWHAYKVZLMC,5,five star,easy little one hold little one love,0.7796,0.0,0.423,0.577
2982,R25IIAP6BOL40S,1,love month later go,first review ever hospital give pacifier son born...he love month later go dentist develop significant overbite dentist new exactly pacifier use believe say way hospital give say give get free mad one family problem kind overbite know pacifier three boy age one use pacifier one overbite dentist tell switch mam pacifier affect baby's teeth switch take week finally take switch over....he get pacifier nap bedtime treat give new mam day love right away anything well nothing always put old new one bed finally week later take away old one give mam nap bed did<br fine hope help,0.969,0.049,0.708,0.243
2983,R291F7MJ7IVB25,5,five star,son cowboy please muchly,0.3182,0.0,0.566,0.434
2984,R8UX9UU6C18EK,5,awesome,little one take soothie pacifier actually tear sewed adapter mam pacifier love perfect size big small also give ship day feb get super nice,0.9393,0.0,0.578,0.422
2985,R468LA4DXFNO6,5,five star,pacifier give hospital baby love,0.6369,0.0,0.488,0.512
2986,R1T4NEB7TI5067,5,five star,drop lost pacifier buy three,-0.5267,0.595,0.405,0.0
2987,R18UE4TNMUQCFM,5,job,keep pacidiers handy fit soothie pacidiers i've several month velcro still strong unlike review,0.7003,0.0,0.674,0.326
2988,RK673MR94OB,5,five star,baby girl love,0.6369,0.0,0.323,0.677
2989,RGHNKY5YQRT9,5,handy every diaper bag,handy must purchase sticky residue baby mind taste,0.0,0.0,1.0,0.0
2990,ROJXJLJJX0V49,5,five star,absolutely love little wub texture paw precious,0.8479,0.0,0.379,0.621
2991,R2M6NSHMRK4TAG,5,five star,good,0.4404,0.0,0.0,1.0
2992,R9BRHNNL0VQ5C,3,still love mam though,glow hold light glow minute still love mam though,0.6369,0.0,0.656,0.344
2993,R1R5LUGGMINCCG,5,five star,one one te te's...that emma say,0.0,0.0,1.0,0.0
2994,R3P5FKWDK2YFIS,5,grandson love much easy baby,buy wubs shower gift grandson love much easy baby grasp,0.875,0.0,0.412,0.588
2995,R1ZCYHN6UXI3QP,1,extremely disappointed order,extremely disappointed order pacis one newborn keep mouth order pair nipple pacis like actual mam brand nipple baby cannot use irritating,0.1499,0.129,0.683,0.189
