,review_id,awesome,great,cute,clean,favorite,dirty,loose,expensive,unfortunately,wrong
1764,R25GXZRI66SNC1,not,not,not,not,not,not,not,not,not,not
1765,R2T7BTN6ZZZG8C,not,not,not,not,not,not,not,not,not,not
1766,R2NOV8SBKQ6L90,not,not,not,not,not,not,not,not,not,not
1767,RWQLVWBRA5SN0,not,not,not,not,not,not,not,not,not,not
1768,R8GC9OVTNXN9M,not,not,not,not,not,not,not,not,not,not
1769,R3AE446M4FWEWJ,not,not,not,not,not,not,not,not,not,not
1770,R1JFEOBJ340YP9,not,not,not,not,not,not,not,not,not,not
1771,R1TTAP6GAYSOVC,not,not,not,not,not,not,not,not,not,not
1772,R2J174AH4MCS4O,not,in,not,not,not,not,not,not,not,not
1773,R2WTB5HB1OB9T8,not,not,not,not,not,not,not,not,not,not
1774,R3BTJGQXS79ECL,not,not,not,not,not,not,not,not,not,not
1775,RKBLNP03JUOCQ,not,in,not,not,not,not,not,not,not,not
1776,R2Y88N49HOOKBC,not,in,not,in,not,not,in,not,not,not
1777,R267BP17A47HIG,not,not,not,not,not,not,not,not,not,not
1778,R2UFO1PP2N2TJJ,not,in,in,not,not,not,not,not,not,not
1779,RPTW0X6LTRC96,not,not,not,not,not,not,not,not,not,not
1780,RRBIMALBC69KF,not,not,in,not,not,not,not,not,not,not
1781,riei3vjmryni,not,not,not,not,not,not,not,not,not,not
1782,R2IV6J1LSGYV66,not,in,not,not,not,not,not,not,not,not
1783,R2B42J84H6Y1GZ,not,not,not,not,not,not,not,not,not,not
1784,RUP2QESYM0RJG,not,in,not,not,not,not,not,not,not,not
1785,R5OW3UTORY1HG,not,not,not,not,not,not,not,not,not,not
1786,R21BGDTU6OVTU1,not,not,not,not,not,not,not,not,not,not
1787,rygj3ndf4w2s0,not,not,not,not,not,not,not,not,not,not
1788,R1H0SDDQWC02QQ,not,not,not,not,not,not,not,not,not,not
1789,R3U8MM6AXTCWH4,not,not,not,not,not,not,not,not,not,not
1790,R1SN5EV2TY7QL9,not,not,in,not,not,not,not,not,not,not
1791,R16C1KMXV9MHUS,not,not,not,not,not,not,not,not,not,not
1792,R22PWXBP9CY7YM,not,not,not,not,not,not,not,not,not,not
1793,R1PG8539FOVR8X,in,not,in,not,not,not,not,not,not,not
1794,R3TJFXOFX0UCM3,not,not,not,not,not,not,not,not,not,not
1795,R219CK6C6HFXID,not,not,not,not,not,not,not,not,not,not
1796,R3MB6O22QVLM7F,not,not,not,not,not,not,not,not,not,not
1797,RGCJMTSX8S4NI,not,not,not,not,not,not,not,not,not,not
1798,R2K50P2CMCQ2K7,not,not,not,not,not,not,not,not,not,not
1799,R1MPE8M9M1P7GG,in,not,not,not,not,not,not,not,not,not
1800,R2CBYRSUDDQHGG,not,not,not,not,not,not,not,not,not,not
1801,R1L5FAZW96PBDY,not,not,in,not,not,not,not,not,not,not
1802,RY3NV72P36KJM,not,in,not,not,not,not,not,not,not,not
1803,R26RLI4FCA9OGT,not,not,not,not,not,not,not,not,not,not
1804,R3VFW4HECIR0PS,not,not,in,not,not,not,not,not,not,not
1805,R3U8Z1T66JARQQ,not,not,not,not,not,not,not,not,not,not
1806,R3TJ8MA8DEITW,not,not,not,not,not,not,not,not,not,not
1807,R6IJKCB516IPB,not,not,not,not,not,not,not,not,not,not
1808,RO3YLI6EOZZT7,not,in,not,not,not,not,not,not,not,not
1809,R2Q6YXPQ2ICU2G,not,not,not,not,not,not,not,not,not,not
1810,R2U7FC7UHP5KKV,not,not,in,not,not,not,not,not,not,not
1811,R2YP3LFRARHZ0J,not,not,not,not,not,not,not,not,not,not
1812,RPC2ORQ62SCWC,not,not,not,not,not,not,not,not,not,not
1813,R21GUO04J9ESVI,not,not,not,not,not,not,not,not,not,not
1814,R2L83OAJAUBVIH,not,not,not,not,not,not,not,not,not,not
1815,R5OGNSNFVYWAO,not,not,not,not,not,not,not,not,not,not
1816,R1BOY16VL6TE2F,not,in,not,not,not,not,not,not,not,not
1817,R277ZS1G0TCEKM,not,not,in,not,not,not,not,not,not,not
1818,R1XS3CFSWTWN66,not,not,not,not,not,not,not,not,not,not
1819,R2126BVR34TUF7,not,not,not,not,not,not,not,not,not,not
1820,RD7RQMFO9NKAD,not,not,not,not,not,not,not,not,not,not
1821,RUVER2N8XV4W9,not,not,not,not,not,not,not,not,not,not
1822,R3IJBX5WZ51OTI,not,in,not,in,not,not,not,not,not,not
1823,RM3GBUE3N6SIR,not,not,not,not,not,not,not,not,not,not
1824,R2QRS3SUZX7PTF,not,not,not,not,not,not,not,not,not,not
1825,R286MHU9AHN4JJ,not,not,not,not,not,not,not,not,not,not
1826,R10XEDEOWLOUHA,not,not,not,not,not,not,not,not,not,not
1827,RO1N0MC1GC31X,not,not,not,not,not,not,not,not,not,not
1828,R9X8B6BRTOSTI,not,not,not,not,not,not,not,not,not,in
1829,RT4SS8AFM6ZHC,not,in,not,not,not,not,not,not,not,not
1830,R3780EYN7TE4Z9,not,in,not,not,not,not,not,not,not,not
1831,R3M3E4LBQL69CU,not,not,not,not,not,not,not,not,not,not
1832,R13815C2EX8BEH,not,not,not,not,not,not,not,not,not,not
1833,R227SL23TJJDO1,not,in,not,not,not,not,not,not,not,not
1834,R12565TCPBOZR6,not,not,in,not,not,not,not,not,not,not
1835,R2D4PZL7528MP1,not,in,not,not,not,not,not,not,not,not
1836,R14CXA5HMKDV69,not,not,not,not,not,not,not,not,not,not
1837,R3JNGAD06QCGYP,not,not,not,not,not,not,not,not,not,not
1838,R2P583IJYEFYT5,not,not,not,in,not,not,in,not,not,not
1839,RXN1M83ELSS2P,not,not,not,not,not,not,not,not,not,not
1840,RQP8EWXPUP779,not,not,in,not,not,not,not,not,not,not
1841,R3KFDFF0BM352V,not,not,not,not,not,not,not,not,not,not
1842,R2I0C2ROH2JQME,not,not,not,not,in,not,not,not,not,not
1843,RSO71B9UKY596,not,not,not,not,not,not,not,not,not,not
1844,R1342HU6L6V0BS,not,not,not,not,not,not,not,not,not,not
1845,R1LURSB09GDAWP,not,not,not,not,not,not,not,not,not,not
1846,R66OQ6SXMDQWB,not,not,not,not,not,not,not,not,not,not
1847,R3UKW2JAXKOJ65,not,not,not,not,not,not,not,not,not,not
1848,R3G0EV79KQ973B,not,in,not,not,not,not,not,not,not,not
1849,RH9BSQV08WKH6,not,not,not,not,not,not,not,not,not,not
1850,R2Z21MOQ1JGJP8,not,not,not,not,not,not,not,not,not,not
1851,R1MMSXM3SAA2K7,not,in,not,not,not,not,not,not,not,not
1852,RKL9XZZ5XHVXB,not,not,not,not,not,not,not,not,not,not
1853,R8AGSX6HYC6D1,not,not,in,not,not,not,not,not,not,not
1854,RGZTMLG7N0VY8,not,not,in,not,not,not,not,not,not,not
1855,R193SGZ9UGRP3G,not,not,not,not,not,not,not,not,not,not
1856,RY6XZL418IS1C,not,not,in,not,not,not,not,not,not,not
1857,R124STG47PVSEO,not,not,not,not,not,not,not,not,not,not
1858,R9IQVMGSG8MXF,not,not,not,not,not,not,not,not,not,not
1859,RIU0J8RZ5DR4H,not,not,not,not,not,not,not,not,not,not
1860,R2CW7SW1H30UU5,not,not,not,not,not,not,not,not,not,not
1861,R10XHRGY91VGNJ,not,not,not,not,not,not,not,not,not,not
1862,R358CIV8GW722O,not,not,not,not,not,not,not,not,not,not
1863,R9T977PFGLV2X,not,not,not,not,not,not,not,not,not,not
1864,R3SG5H5PDGQEU3,not,not,not,not,not,not,not,not,not,not
1865,R8K1755PDCQAR,not,not,not,in,not,not,not,not,not,not
1866,R30K1I4DWHPGOU,not,not,in,in,not,not,not,not,not,not
1867,R2SAISXCYGCL93,not,not,not,not,not,not,not,not,not,not
1868,R169JUTN6YA83H,not,not,not,not,not,not,not,not,not,not
1869,R3UHA6IIVWLXFM,not,not,in,not,not,not,not,not,not,not
1870,R1150PVO69J192,not,not,not,not,not,not,not,not,not,not
1871,R8Y5YDRGHT9MY,not,not,not,not,not,not,not,not,not,not
1872,R2XXJD8ZIUOTF6,not,in,not,not,not,not,not,not,not,not
1873,R7HGFX3T58Z88,in,not,not,not,not,not,not,not,not,not
1874,R1VNJ07RKP4EQT,not,not,not,not,not,not,not,not,not,not
1875,R2KQ383ZSIETTO,not,not,not,not,not,not,not,not,not,not
1876,R2J0Y4GJSO9RQO,not,not,not,not,not,not,not,not,not,not
1877,R6LX8CABXNVV0,not,not,not,not,not,not,not,not,not,not
1878,R3CE1Q0NO59WAR,not,not,not,not,not,not,not,not,not,not
1879,R3PHUKIYMZZHX3,not,not,not,not,not,not,not,not,not,not
1880,RHHOJIMC5IZT9,not,not,not,not,not,not,not,not,not,not
1881,R29WXL28RR3D19,not,not,not,not,not,not,not,not,not,not
1882,R2QUOUPNHJC59W,not,not,not,not,not,not,not,not,not,not
1883,R1W9LFD393LT37,not,not,not,not,not,not,not,not,not,not
1884,R31BWEKSRYTO9N,not,not,not,not,not,not,not,not,not,not
1885,R21L6UQGAGBER2,not,not,not,not,not,not,not,not,not,not
1886,R37GBXIJV44GD8,not,not,not,not,not,not,not,not,not,not
1887,R2ZJH8QYRLS0ZJ,not,in,in,not,not,not,not,not,not,not
1888,R37TW1LA1WLZ4R,not,not,not,not,not,not,not,not,not,not
1889,R3LDDFXAHE1F3G,not,not,not,not,not,not,not,not,not,not
1890,R1XX5BCDPV90QP,not,in,not,not,not,not,not,not,not,not
1891,R2E3XSCZNQZ5LL,not,in,not,not,not,not,not,not,not,not
1892,RIQ99HZ1KY7LC,not,not,in,not,not,not,not,not,not,not
1893,R3VLBX28QDXY7W,not,not,not,not,not,not,not,not,not,not
1894,R2Y1L6MA924N1R,not,not,in,not,not,not,not,not,not,not
1895,RFO9860RIMB1I,not,not,in,not,not,not,in,not,not,not
1896,RK8E36FK4CBTS,not,not,not,not,not,not,not,not,not,not
1897,R302GDC2HJWUK0,not,not,not,not,not,not,not,not,not,not
1898,R1FNWELU3ZIQUL,not,not,not,not,not,not,not,not,not,not
1899,RLYBM4X61RBD2,not,not,not,not,not,not,not,not,not,not
1900,RQPHBYC3A8127,not,not,not,not,not,not,not,not,not,not
1901,R34QUCO380QBIZ,not,not,not,not,not,not,not,not,not,not
1902,RFEO20DHYODCY,not,not,not,not,not,not,not,not,not,not
1903,R2QTT8A8FOQ3KA,not,not,in,not,not,not,not,not,not,not
1904,R21LJSQTCZZ5VW,not,not,not,not,not,not,not,not,not,not
1905,R31K7495H617I8,not,not,not,not,not,not,not,not,not,not
1906,RW017NW4YZ1UC,not,not,not,not,not,not,not,not,not,not
1907,RCQTJZRNOQ1O5,not,not,not,not,not,not,not,not,not,not
1908,RDTJQ9C3QQUXW,not,not,not,not,not,not,not,not,not,not
1909,R2QAAHHIJ5B8XC,not,not,in,not,not,not,not,not,not,not
1910,R1KX3MYFDWE92U,not,not,in,not,not,not,not,not,not,not
1911,R3A3EER81STXS9,not,not,not,not,not,not,not,not,not,not
1912,R1YP876Q9YYSXE,not,not,not,not,not,not,not,not,not,not
1913,R3PVZAG5BLG7OI,not,not,not,not,not,not,not,not,not,not
1914,R2IVV19WWM9R0,not,not,not,not,not,not,not,not,not,not
1915,R21YAJ0AXBC2VR,not,not,not,not,not,not,not,not,not,not
1916,R1HJJZV534U77V,not,not,not,not,in,not,not,not,not,not
1917,R2346DTFTC5YD1,not,not,not,not,not,not,not,not,not,not
1918,RKJTPJHPJ99Z2,not,in,not,not,not,not,not,not,not,not
1919,R3D6DP0AHKRTG0,not,not,not,not,not,not,not,not,not,not
1920,R28KAV8O994P5Q,not,not,not,not,not,not,not,not,not,not
1921,R3J3KRA03XRM7M,not,not,not,not,not,not,not,not,not,not
1922,RME4OP0I7QCZL,not,not,not,not,not,not,not,not,not,not
1923,R322CLPHCXV1SG,not,not,not,not,not,not,not,not,not,not
1924,R2UQM6JY7B42I1,not,in,not,not,not,not,not,not,not,not
1925,R5EW54K4GFT7M,not,not,not,not,in,not,not,not,not,not
1926,R2AT4YSSPWY03S,not,not,not,not,in,not,not,not,not,not
1927,R1WAJVC3BG5ZJT,not,not,not,not,not,not,not,not,not,not
1928,R3SZMEJS1W8Q89,not,not,not,not,not,not,not,not,not,not
1929,R1FMI77JYLB9YK,in,not,not,not,not,not,not,not,not,not
1930,RBUAKJZQTDA1X,not,not,not,not,not,not,not,not,not,not
1931,R2MVU12KSNM66Y,not,not,not,not,not,not,not,not,not,not
1932,R9DV2O2H1ZRP3,not,not,not,not,not,not,not,not,not,not
1933,RLOSCZGCS3VEI,not,not,not,not,not,not,not,not,not,not
1934,R1659HEDMIQIZG,not,not,not,not,not,not,not,not,not,not
1935,R2F3Y0X0AE0YWZ,not,not,not,not,not,not,not,not,not,not
1936,RGWI5D4RY3TT5,not,in,not,not,in,not,not,not,not,not
1937,RMVK5VX8AIXRX,not,not,not,not,not,not,not,not,not,not
1938,R9GCGH8IRXG4W,not,not,not,not,not,not,not,not,not,not
1939,R2K13F8W2WA0DX,not,not,not,not,not,not,not,not,not,not
1940,RCT23FJX9WYBE,not,not,not,not,not,not,not,not,not,not
1941,R3R3110QCGIDMK,not,not,not,not,not,not,not,not,not,not
1942,R1Q6JQFG7MI30J,not,not,not,not,not,not,not,not,not,not
1943,R20L1U39PHJ249,not,not,not,not,not,not,not,not,not,not
1944,R8QXYJTBMLJFP,not,not,not,not,not,not,not,not,not,not
1945,R1WRKRXCYSRR5L,not,not,not,not,not,not,not,not,not,not
1946,R3IG4Q6NO48WF8,in,not,not,not,not,not,not,not,not,not
1947,R1ZSZ8OT4OL2ST,not,not,not,not,not,not,not,not,not,not
1948,R3DW9BK7XZOONO,not,not,not,not,not,not,not,not,not,not
1949,ROL82OHCHBOM0,not,not,not,in,not,not,not,not,not,not
1950,r8zblxcpsh7g2,not,not,in,not,not,not,not,not,not,not
1951,r1k8tlfa4wdz2m,not,not,not,not,not,not,not,not,not,not
1952,R4Q0BYYTZSHRL,not,in,not,not,not,not,not,not,not,not
1953,R3KHLA5EVHJKQD,not,not,not,not,not,not,not,not,not,not
1954,R19B30YGQ0CJH3,not,not,not,not,not,not,not,not,not,not
1955,R2E6BGCGTG1V2F,not,not,not,not,not,not,not,not,not,not
1956,R37VD8RKNIPUUQ,not,not,not,not,not,not,not,not,not,not
1957,R2HK75ZFQZRDT0,not,in,not,not,not,not,not,not,not,not
1958,R24MTIX71JH2VG,not,not,not,not,not,not,not,not,not,not
1959,RJ9MDP7HNMNUZ,not,not,not,not,not,not,not,not,not,not
1960,RD0BIBD0IJGDR,not,not,not,not,not,not,not,not,not,not
1961,RROFUS5FWG3BS,not,in,not,not,not,not,not,not,not,not
1962,R1MGX4E5VT8NP9,not,not,in,not,not,not,not,not,not,not
1963,RWQ0WJK8Y5V8A,not,not,not,not,not,not,not,not,not,not
1964,R3T74ZFY3CY641,not,not,not,not,not,not,not,not,not,not
1965,R3E317ALMPFN3C,not,not,not,not,not,not,not,not,not,not
1966,R12VERJGKTFC2S,not,not,not,not,not,not,not,not,not,not
1967,R3GOYJR6JFKZ8Q,not,not,not,not,not,not,not,not,not,not
1968,R1GYXLIMQQENOE,not,not,not,not,not,not,not,not,not,not
1969,R2LGV8E4INF96S,not,not,in,not,not,not,not,not,not,not
1970,R1HK3HB8TFPTR7,not,not,not,not,not,not,not,not,not,not
1971,R3MSDCNZUXEEMQ,not,not,not,not,not,not,not,not,not,not
1972,r1vrj381efmldo,not,not,not,not,not,not,not,not,not,not
1973,R2PAKKPUZ006LH,not,not,not,in,not,not,not,not,not,not
1974,RMCAPAKALRVQI,not,not,not,not,not,not,not,not,not,not
1975,R3IPQZK7H5968Z,not,not,not,in,not,not,not,not,not,not
1976,RF77FIF8KM47H,not,not,not,not,not,not,not,not,not,not
1977,R34KZKGEERCAPZ,not,not,not,not,not,not,not,not,not,not
1978,R1GXMGG3IZLKLX,not,not,in,not,not,not,not,not,not,not
1979,R1EZWBT8NC8QNU,not,not,not,not,not,not,not,not,not,not
1980,R14YS3XS59DZF9,not,not,not,not,not,not,not,not,not,not
1981,R38VJ74NHE8LS,not,not,not,not,not,not,not,not,not,not
1982,R3RF5RQSVL4NC4,not,not,not,not,not,not,not,not,not,not
1983,RPDN4TXTYARE3,not,in,not,not,not,not,not,not,not,not
1984,R3S5HZOCI6NKNY,not,not,not,not,not,not,not,not,not,not
1985,R3E0968XUL9TID,not,not,not,not,not,not,not,not,not,not
1986,R3P2QYFE6OLGKT,not,not,not,not,in,not,not,not,not,not
1987,R2XTRGCGN5W8BT,not,not,not,not,not,not,not,not,not,not
1988,RK4U4BQV0S2OS,not,not,in,not,not,not,not,not,not,not
1989,R21BIBZ6C0VAIP,not,not,not,not,not,not,not,not,not,not
1990,R3ES0AXRION6OV,not,not,not,not,not,not,not,not,not,not
1991,R3U2LH1VQCAK85,not,not,not,not,not,not,not,not,not,not
1992,R10KF3408TEWL0,not,not,in,not,not,not,not,not,not,not
1993,R2ZWQWYID9CI5S,not,not,not,not,not,not,not,not,not,not
1994,R3LC4DX9YLCQUT,not,not,not,not,not,not,not,not,not,not
1995,R1AHN3DWAP1MH,not,not,not,not,not,not,not,not,not,not
1996,R2RM6Z197XYP5U,not,not,not,not,not,not,not,not,not,not
1997,R1RKLNFDVED3VV,not,not,not,not,not,not,not,not,not,not
1998,R2VUKLJV4Y9P1W,not,not,in,not,not,not,not,not,not,not
1999,R17DJT6TKUOT3O,not,not,not,not,not,not,not,not,not,not
2000,R3JICB07TCOLWO,not,not,not,not,not,not,not,not,not,not
2001,R2JNI2IDEDV7XX,not,not,not,not,not,not,not,not,not,not
2002,R1JQNJ1JJ8F1IC,not,not,not,not,not,not,not,not,not,not
2003,R1ORKLKCTGY74D,not,not,not,not,not,not,not,not,not,not
2004,RD7Y7ZX66AAOL,not,not,not,not,not,not,not,not,not,not
2005,RMQM6C86WLEQX,not,not,not,not,not,not,not,not,not,not
2006,R2GBPFL48IM0FT,not,in,not,not,not,not,not,not,not,not
2007,R1KZMDMDEQKGDL,not,not,not,not,not,not,not,not,not,not
2008,RB6HDVY0J84IM,not,not,not,not,not,not,not,not,not,not
2009,R3NE2F8TBQG43W,not,not,not,not,not,not,not,not,not,not
2010,R2FH12TZQZZ5DR,not,not,not,not,not,not,not,not,not,not
2011,R1HJGAGB1R0V6P,not,not,not,not,not,not,not,not,not,not
2012,R1Y5OVDER8CDCN,not,not,in,not,not,not,not,not,not,not
2013,R2RFNIEDK5E3CA,not,not,not,not,not,not,not,not,not,not
2014,R2IJO9DG6DRU38,not,not,not,not,not,not,not,not,not,not
2015,R3MYOVKS2WLEI1,not,not,not,in,not,not,not,not,not,not
2016,R1WG5W07P1QCJB,not,not,not,not,not,not,not,not,not,not
2017,R1JWV7NG5QQQWC,not,in,not,not,not,not,not,not,not,not
2018,R2FPYI91PUJK62,not,not,not,not,not,not,not,not,not,not
2019,R38X26I3TB9Y3H,not,not,not,not,not,not,not,not,not,not
2020,RBJEDOUFIA3LB,not,not,not,not,not,not,not,not,not,not
2021,RUEHQR9YM4RRR,not,not,not,not,not,not,not,not,not,not
2022,R13D4NK2HY4OFG,not,not,not,not,not,not,not,not,not,not
2023,R2DYAXBK6RV54,not,not,not,not,not,not,not,not,not,not
2024,R357XMZRMUCJ2L,not,not,in,not,not,not,not,not,not,not
2025,R2P1QNPBBB4TOU,not,not,not,not,not,not,not,not,not,not
2026,R1X7IC7RSZ53YY,not,not,not,not,not,not,not,not,not,not
2027,RUWCCFWEB7GPD,not,not,not,not,not,not,not,not,not,not
2028,R1B8POYIINPPGU,not,not,not,not,not,not,not,not,not,in
2029,RT3R103REE4L4,not,not,not,not,not,not,not,not,not,not
2030,RH67ALRRUDBOA,not,not,not,not,not,not,not,not,not,not
2031,R3665Z0O6SXTP1,not,not,not,not,not,not,not,not,not,not
2032,R20OCYVVT6UMAP,not,not,not,in,not,not,not,not,not,not
2033,R2LE9O3IVG9L4W,not,not,not,not,not,not,not,not,not,not
2034,R1Z6GL23FQEYW4,not,not,not,not,not,not,not,not,not,not
2035,R17731M1JW5FVA,not,not,not,not,not,not,not,not,not,not
2036,R2AOITY3L342U8,not,not,not,not,not,not,not,not,not,not
2037,R2XXTJVCVES2DP,not,not,not,in,not,not,not,not,not,not
2038,R24ZSV60UOO7UX,not,not,not,not,not,in,not,not,not,not
2039,R17LMNR49QAYTN,not,not,not,not,not,not,not,not,not,not
2040,R29C7CCVWNQVZD,not,not,not,not,not,not,not,not,not,not
2041,R3R0LDYS4DJ8LG,not,not,not,not,not,not,not,not,not,not
2042,R3ADEGZI0Z149R,not,not,not,not,not,not,not,not,not,not
2043,R221OPBG2VGEB4,not,not,not,not,not,not,not,not,not,not
2044,R3LDN54RTSQV1M,not,not,not,not,not,not,not,not,not,not
2045,R18EUG193ZWODG,not,not,not,not,not,not,not,not,not,not
2046,R3L0ODU4YD3MSK,not,not,not,not,not,not,not,not,not,not
2047,R1IY3ZE84XXQ5R,not,not,not,not,not,not,not,not,not,not
2048,R3E4HFK0M80JEY,not,not,not,not,not,not,not,not,not,not
2049,R2ON488N7WCFBE,not,not,not,not,not,not,not,not,not,not
2050,R2KTOZ8W2KKKK,not,not,not,not,not,not,not,not,not,not
2051,R2LW7OFSVNROEN,not,not,not,not,not,not,not,not,not,not
2052,R1HFMSN6UB74SM,not,not,not,not,not,not,not,not,not,not
2053,R1BAJN8MSQ6GX8,not,not,not,not,not,not,not,not,not,not
2054,R2A3URWOORHCF4,not,not,not,not,not,not,not,not,not,not
2055,R3ITS3PKBKC3EW,not,not,not,not,not,not,not,not,not,not
2056,RRJIFFO7KXG56,not,not,not,not,not,not,not,not,not,not
2057,R3HDWJG2ZXQI1M,not,not,not,not,not,not,not,not,not,not
2058,R4H5F1H4RPPCE,not,not,not,not,not,not,not,not,not,not
2059,R27979WNGBKMBI,not,not,not,not,not,not,not,not,not,not
2060,R2DYTOTAMF9QM5,not,in,not,not,not,not,not,not,not,not
2061,R3BUWXE9WRH91T,not,not,in,not,not,not,not,not,not,not
2062,R3AK7O1T5DP27E,not,not,not,not,not,not,not,not,not,not
2063,R2DOBPQG0JVQSV,not,not,not,not,not,not,not,not,not,not
2064,R1XYLAIT28HLZ0,not,not,not,not,not,not,not,not,not,not
2065,R415XR1ZJW59U,not,not,not,not,not,not,not,not,not,not
2066,RO6S8FMH513DT,not,not,not,not,not,not,not,not,not,not
2067,RK6NRVSS8NAEJ,not,not,not,not,in,not,not,not,not,not
2068,R1OTTWR81ZJXRH,not,not,in,not,not,not,not,not,not,not
2069,R3TC1OD5VMQWMV,not,not,not,not,not,not,not,not,not,not
2070,R3MOFLLPTTVA7T,not,in,not,not,not,not,not,not,not,not
2071,RLS3L97KV8BAP,not,not,not,not,not,not,not,not,not,not
2072,R3FOAGC9Q30ZB8,not,not,not,not,not,not,not,not,not,not
2073,R1PSF15KY6HJEP,not,not,not,not,not,not,not,not,not,not
2074,R1C4H0CGS74OJ6,not,not,not,not,not,not,not,not,not,not
2075,R2SVI5K6FSGY4S,not,not,not,not,not,not,not,not,not,not
2076,RVHMI9YCN595N,not,not,not,not,not,not,not,not,not,not
2077,R2D21A27NJX9L,not,not,not,not,not,not,not,not,not,not
2078,R15W7E2EZ0B65L,not,not,not,not,not,not,not,not,not,not
2079,R1F844BWLW0L25,not,not,not,not,not,not,not,not,not,not
2080,REBYQ3SYLCKQF,not,not,not,not,not,not,not,not,not,not
2081,R8F6ZR3LED8JS,not,not,not,not,not,not,not,not,not,not
2082,R2P66IE64TZVXK,not,not,not,not,not,not,not,not,not,not
2083,R2GSCC2EA5YKQJ,not,not,not,not,not,not,not,not,not,not
2084,RSEUMNG172DJO,not,not,not,not,not,not,not,not,not,not
2085,R2MFBWL26EC85H,not,not,not,not,not,not,not,not,not,not
2086,R1CEV0J4PGLJGL,not,not,not,not,not,not,not,not,not,not
2087,RQUM0WF0VN8NF,not,not,not,not,not,not,not,not,not,not
2088,RIOMIZJGWXU05,not,not,not,not,not,not,not,not,not,not
2089,R2NMSXWVZS6E3H,not,not,not,in,not,not,not,not,not,not
2090,R3N7DAGA0WD78X,not,not,not,not,not,not,not,not,not,not
2091,RY1EFHS6CKSLF,not,not,not,not,not,not,not,not,not,not
2092,RYI4LAGVVAGC,not,not,not,not,not,not,not,not,not,not
2093,R1G371DXXH5OOA,not,in,not,not,not,not,not,not,not,not
2094,R3OCVCE15ZLK6M,not,not,not,not,not,not,not,not,not,not
2095,R2RF8TI4DO8JDD,not,not,in,not,not,not,not,not,not,not
2096,R3L4T96VTPN0PQ,not,not,in,not,not,not,not,not,not,not
2097,R3RYYYKV4CLTHC,not,not,not,not,not,not,not,not,not,not
2098,R3T1YX73329PTD,not,not,not,not,not,not,not,not,not,not
2099,R12UACQNKHFNRQ,not,not,not,not,not,not,not,not,not,not
2100,RC08ZMCZN0M02,not,not,not,not,not,not,not,not,not,not
2101,R2CJH4AL37JDEY,not,not,not,not,not,not,not,not,not,not
2102,R1XQCMYMLYMT6X,not,not,not,not,not,not,not,not,not,not
2103,R2AY2CDVV25D1O,not,not,not,not,not,not,not,not,not,not
2104,R12N3U8LEW1GRP,not,not,not,not,not,not,not,not,not,not
2105,R1GYEWOV6WG2XX,not,not,not,not,not,not,not,not,not,not
2106,RTRYKS1LNF5E0,not,not,not,not,not,not,not,not,not,not
2107,R33GBOTG7KP5A3,not,not,not,not,not,not,not,not,not,not
2108,R2TNFB6D5ZQXNQ,not,not,not,not,not,not,not,not,not,not
2109,R3CSI0JQP3M0V6,not,in,not,not,not,not,not,not,not,not
2110,R2INVYB7VOI8R,not,not,not,not,not,not,not,not,not,not
2111,R2KCAWW8D668QP,not,not,not,not,not,not,not,not,not,not
2112,R2KNCVG7SJ8331,not,not,not,not,not,not,not,not,not,not
2113,R4W6092HO5KL4,not,not,not,not,not,not,not,not,not,not
2114,R1JWTQH4NMIPUD,not,not,not,not,not,not,not,not,not,not
2115,RVJJZNJC0ES5,not,not,not,not,not,not,not,not,not,not
2116,RSKFJBCQWVSJ8,not,not,not,not,not,not,not,not,not,not
2117,R1AD0OYQAAX0B9,not,not,not,not,not,not,not,not,not,not
2118,R7C27793PI2AP,not,in,not,not,not,not,not,not,not,not
2119,R2JFUICO92V3X8,not,not,not,not,not,not,not,not,not,not
2120,R3AFVAOS4TFH7I,not,not,not,not,not,not,not,not,not,not
2121,RC9VV31TPOE8O,not,not,not,not,not,not,not,not,not,not
2122,R37CUJLTBH4EC2,not,not,not,not,not,not,not,not,not,not
2123,R21950UC40PO8F,not,not,not,not,not,not,not,not,not,not
2124,R38KG9O56GOGRZ,not,not,not,not,not,not,not,not,not,not
2125,RI1PWAD9P1YT9,not,not,not,not,not,not,not,not,not,not
2126,R1SLQG27Z1KUMN,not,not,not,not,not,not,not,not,not,not
2127,R14W2IB70CGHT7,not,not,not,not,not,not,not,not,not,not
2128,R3A51ZADWVIKEL,not,in,not,not,not,not,not,not,not,not
2129,R1HIOI80Y3UFDJ,not,not,not,not,not,not,not,not,not,not
2130,R1DQD5FAHGXFWL,not,not,not,not,not,not,not,not,not,not
2131,R14LXRGN1MOGW8,not,not,not,not,not,not,not,not,not,not
2132,R37SE9C6XXNS4S,not,not,not,not,not,not,not,not,not,not
2133,RFZW32L9291ZI,not,not,not,not,not,not,not,not,not,not
2134,RBT1ZU2TWTDO5,not,not,in,not,not,not,not,not,not,not
2135,RJ4OK3JV85PJF,not,not,not,not,not,not,not,not,not,not
2136,R1TAKEAX4SMB7G,not,not,not,not,not,not,not,not,not,not
2137,R1NDGUHF7GUZCI,not,in,not,not,not,not,not,not,not,not
2138,R3CHP8JK14BEPV,not,not,not,not,not,not,not,not,not,not
2139,RW3OP2F0MODRV,not,not,not,not,not,not,not,not,not,not
2140,RBZ8CYJUZ5D1Z,not,not,not,not,not,not,not,not,not,not
