,review_id,star_rating,review_headline_clean,review_body_clean,compound,neg,neu,pos
3835,R2J81DESZLKXMQ,5,bathroom without one,love dryer keep countertop de-cluttered right hand reach use air pressure adjust sister also buy one love,0.8885,0.082,0.446,0.472
3836,R3MXEZMCJMDLZQ,4,get job do,item work well although medium high setting seem really bother try use high set anyway prevent damage complaint want dry hair use cool button find press make hand hurt easy hold felt like get cramp depend product hair whole dryer might slide hand seem good product get job do feel wimpy hand curly corse hair find brush attachment helpful,0.9101,0.177,0.477,0.346
3837,R1UP8J4BUZSHZ5,4,four star,like noisy heavy,0.2023,0.327,0.192,0.481
3838,R185RAW9N7PPXZ,5,five star,love far strong blow unlike dryer i've own,0.8176,0.0,0.444,0.556
3839,R1EGA9YSYHEMVM,2,dryer work fine temperature switch,dryer work fine temperature switch poorly design hard use hand wet hair product can't adjust,0.5574,0.076,0.652,0.272
3840,R1NMWDOAL8RCU9,3,three star,cord retract well,0.2732,0.0,0.488,0.512
3841,R3AHFK8AUW011R,5,work well love cord keeper,different room work well cord retractor make clean easy,0.7717,0.0,0.438,0.562
3842,R2VGM66G5OJLI9,5,five star,good product price,0.4404,0.0,0.408,0.592
3843,R2X1B92RKGXI8,5,satisfactory,think give hairdryer five star cuz price size definitely satisfactory would perfect could bend heck.<br job really good nozzle course help lot.<br get old blue conair travel hairdryer can't remember name like one way well,0.9298,0.045,0.596,0.359
3844,R1G4VG0BWKVG8,5,five star,excelente,0.0,0.0,1.0,0.0
3845,R28QOD06DS9LXZ,5,five star,work great love,0.8519,0.0,0.108,0.892
3846,R27831SABM8IFE,5,love,good price blow strong big love,0.886,0.0,0.224,0.776
3847,R1BC8AWVUK1KF8,5,great hair dryer salon-quality,great hair dryer salon-quality fast shipping,0.6249,0.0,0.549,0.451
3848,R22GTKOD7CNC2W,5,coolest dryer ever,absolutely love blow dryer lightweight easy handle quite powerful great buy,0.9419,0.0,0.32,0.68
3849,R38DXPM4179BVI,3,ok,ok,0.296,0.0,0.0,1.0
3850,R22B2172WVAV9R,5,tough hair dryer easy stylist person like,salon styilst someone like dry hair home anytime even midnight time available use go beaty salon hair dry take usually minute stylist dry hair long thick wavy lot stylist use joke say head one sometimes another stylist would come give hand imagine people pull hair time felt try split head two sometimes stylist great become great friend matter well treat hair many conditioner etc use hair get scorch enough always break half natural waviness lose ugly way half hair close root half wavy still hair wet look weird).<br br one day decide get blowdryer get fhi turn great dry hair difficulty first lack practice manage seat front mirror would bravely spend hour dry hair worth hair change lot huge amount money use spend beaty salon longer necessary encounter former stylist supermarket think visit another beauty salon believe tell didnt tell face could tell didnt believe me).<br br bit year fhi dryer fell floor little fan inside break strongly advise attempt repair generic piece whatever original fhi repair service dont know live caribbean regret lot since repair dryer damage hair condition lot lot afterwards wait hair outgrow damage grrr!).<br br decide get nice professional hair drier check babyliss pro great feedback use learning manage fast cannot stop congratulate accurate decision sister try wavy think hair immediately order one dry daughter's mother's hair dry time much less hair great notice still damage hair repair old dryier half hair closer root damage remain healthy keep natural waviness decide let dry alone.<br br babyliss pro powerful fast easy manage bit small size dryer fine feel since blower fast avoid heat fto touch hair long thus make healthy dry experience hair everytime info use button full speed always hair ready minutes.ds wait hair outgrow damage grrr!).<br br decide get nice professional hair drier check babyliss pro great feedback use learning manage fast cannot stop congratulate accurate decision sister try wavy think hair immediately order one dry daughter's mother's hair dry time much less hair great notice still damage hair repair old dryier half hair closer root damage remain healthy keep natural waviness decide let dry alone.<br br babyliss pro powerful fast easy manage bit small size dryer fine feel since blower fast avoid heat fto touch hair long thus make healthy dry experience hair everytime info use button full speed always hair ready minute,0.9958,0.093,0.679,0.228
3851,R2H8U06VUM0S6E,5,salon quality hair dryer,great heat appliance work great dry hair quickly fall asleep dryer worry timer wake,0.743,0.131,0.498,0.371
3852,R1S5LC6YW2NOFQ,5,work great wish bonnet,work great wish bonnet large,0.7783,0.0,0.306,0.694
3853,R29LUPW5FU53OI,4,must,love blow dryer naturally curly hair often get frizzy blow dry see difference use hair dryer perfect definitely well someone mention quiet absolutely agree first time use husband comment quiet hair dryer great blow dryer try like,0.9686,0.0,0.576,0.424
3854,R392XODRLG7MPM,5,five star,love buy one daughter also,0.6369,0.0,0.488,0.512
3855,R3E74XXIG4Y1XE,5,happy,full size happy purchase travel size really work keep hair less frizzy dry really quickly fold mechanism work well fit nicely carry-on bag love idea use dry hotel room,0.9371,0.0,0.609,0.391
3856,R303UFZCOX7X7L,5,love,love dryer two one ant home one lake place,0.6369,0.0,0.656,0.344
3857,RQNEBYAGFKKFC,5,good dryer,work great,0.6249,0.0,0.196,0.804
3858,R11XZR542BIDX1,1,one star,hair dyer stop work within one month reliable,-0.296,0.239,0.761,0.0
3859,R1LUZN7720JKL8,5,absolutely love dryer,absolutely love dryer simplify hair routine save much time would definitely recommend,0.9168,0.0,0.383,0.617
3860,R1Z3JK9SIEIVTI,5,love love love,love love love best hair dryer i've ever see really light quiet dispenses small burst cool air nuzzle unexpectedly brilliant also fold take much space luggage travel chord bit short extension fine,0.9769,0.0,0.503,0.497
3861,R941W7MKQIK5L,2,last,nice hair dryer come highly recommended several site unfortunately last us power begin surge distinct ozone odor come safety shut immediately use hair dryer often already past time could return know mine dud perhaps damage way shipping hesitate buy model replace dryer last year disappoint,-0.5729,0.217,0.648,0.135
3862,R21G544URNQ9DG,5,smooth move,hairdryer make hair look fabulous think would make much difference,0.5267,0.0,0.726,0.274
3863,R3SEFBVCDLFEIJ,5,best hair dryer ever,best hair dryer ever didnt care much abt hair dryer time hair fuzzy hair dryer really work function choice,0.3761,0.11,0.713,0.176
3864,R20OOL1H8TNOEC,5,simple good hair dryer,far good dryer lightweight love love pink price right well around good purchase,0.946,0.0,0.329,0.671
3865,R74FPYHXK2I1G,5,five star,advertised,0.0,0.0,1.0,0.0
3866,R2ZWGOSMOV3LZ4,1,thought would spend get dryer well worth,power thought would spend get dryer well worth it.<br make horrible whine sound use take long time dry hair,-0.4588,0.24,0.6,0.16
3867,R1UH4CJP7PD3G0,5,best hairdryer,best.hairdryer ever love,0.6369,0.0,0.323,0.677
3868,R1KJTOKCEJ1366,3,price size item work ok,price size item work ok,0.296,0.0,0.645,0.355
3869,RCU5YUW6HI9QS,5,five star,best,0.6369,0.0,0.0,1.0
3870,R121NGWBAXP9WW,5,small powerful,small powerful dual voltage great travel easy pack light much easierr work large heavy one,0.8689,0.0,0.55,0.45
3871,RHSWY1VLJ7VVI,5,like much,use one top brand name hotel like much air volume good reasonable noise excellent product,0.872,0.0,0.502,0.498
3872,R21REV6490RE8,2,two star,hot couldn’t use except thaw ice freezer,0.0,0.0,1.0,0.0
3873,R2IG483R4LIORE,2,much power,dryer blow much power return,0.0,0.0,1.0,0.0
3874,R1V300RR8HAY3S,3,disappointed shipment,i'm sorry rate product star without try would like share happened item receive package today really excite open box saw least small bug crawl around enough make immediately close box bring outside house product look great pictured get chance try send back amazon tomorrow believe pest issue would product think must happen warehouse/packaging stage i'm disappoint get chance try blowdryer order another one fear thing happen,0.7255,0.115,0.694,0.191
3875,RF88E7070JXQO,3,ok look something different,work well frequently turn hair dry accident knob placement,-0.25,0.254,0.574,0.172
3876,R5SZTXCAGBYG4,5,excellent first introduce product several star,excellent first introduce product several star hotel figure must durable one lasted year near daily use new one guests read negative review figure customer get lemon happens,0.0,0.114,0.772,0.114
3877,R100TKSFK51G4K,5,love blow dryer,great blow dryer great price light weight,0.8481,0.0,0.379,0.621
3878,R1XMTTGTPSM7MT,5,happy hair dryer far,happy hair dryer far work perfectly hair get dry quickly easy use mostly buy hair dryer daughter longer hair cost much money time bring salon salon home happier,0.9349,0.0,0.628,0.372
3879,R10KNAY7ZWRO02,5,five star,far good,0.4404,0.0,0.256,0.744
3880,R7UWXECOY9J2M,5,work great,ordered work great,0.6249,0.0,0.328,0.672
3881,R1BGP0CQLOQRNB,5,salon worthy rollersets,love dryer salon worthy rollersets every time get nice hot dry hair quickly quite enough hear tv conversation phone fit large head lol purple black roller okay tight fit fit,0.9643,0.0,0.499,0.501
3882,R10UK3WZB4Z6O7,5,five star,tiny lightweight pack powerful punch,0.4215,0.0,0.588,0.412
3883,RYNSSCE2SQJW4,5,five star,best dryer ever time saver eliminate frizz change hair,0.6369,0.0,0.656,0.344
3884,RPVNB7DNPR6O0,5,love love love,love love love quiet hair dry quickly volume previous dryer can't say anything bad product,0.9473,0.0,0.416,0.584
3885,R380NOSUFU0Q8B,5,five star,excellent,0.5719,0.0,0.0,1.0
3886,RH9VPF1M4JA9A,2,adapter spike horrible hard hurt head,adapter spike horrible hard hurt head return,-0.8074,0.675,0.325,0.0
3887,R3A2XIFSD9417Z,3,great work wife love,hair dryer purchase june burn replace great working wife love surely lasted month,0.9042,0.0,0.472,0.528
3888,R1VSK3D6DRGV6S,5,brand recommend hair stylist,brand recommend hair stylist perfect straighten hair however soft curly hair mine heat strong even level use old hair dry diffuse hair daughter happen hair love hair dry straightens fast without dry,0.9287,0.0,0.671,0.329
3889,R1L0RR3VZHL5ES,1,one star,dryer receive july stop work october purched two hope one last long month,0.1779,0.137,0.683,0.18
3890,RLPJ9J89JFEWG,5,good hair dryer,price good flexible hair dryer retractable cord many level heat volume add functional unit,0.5859,0.0,0.714,0.286
3891,R3D41ZKUYW9TM6,3,three star,air flow strong i'd hop would,0.5106,0.0,0.602,0.398
3892,R2CSU3JQB4IR9A,1,one star,awful sound power return,-0.4588,0.5,0.5,0.0
3893,R18SQD1GOAIJZP,5,five star,love love love hairdryer dry half time old one get hot touch like old hairdryer complaint heavier expect heavy unmaneuverable,0.9313,0.068,0.464,0.467
3894,RGUF0I1QJA7MR,4,great product life promise,great product life promise month far.<br love hair use,0.891,0.0,0.361,0.639
3895,R3EI66H9EIPHF3,3,nice product,bought wife leave vacation work great.<br br pros:<br light weight<br dry hair quickly<br fold easy pack luggage<br br cons:<br cord long enough wife plug use shower,0.4019,0.043,0.854,0.103
3896,RUMEPS82NAK7J,4,four star,like meet expectation,0.3612,0.0,0.444,0.556
3897,R2LUWI3HU33OBE,4,great purchase,little hair dryer pack punch surprisingly strong size great purchase,0.8625,0.0,0.422,0.578
3898,R2MY74QJB5EG6X,5,five star,good product i've use half year work good,0.7003,0.0,0.508,0.492
3899,R1T1QWO5IL4HG0,5,five star,love,0.6369,0.0,0.0,1.0
3900,R3E8ER06A5TXH2,5,five star,thank,0.3612,0.0,0.0,1.0
3901,RIA762EDXDODS,4,four star,exelente,0.0,0.0,1.0,0.0
3902,RRHY38SQRDN7Y,5,conair product favorite best dryer,conair product favorite best dryer buy back-up travel same<br model buy awhile back great dryer function long time first purchased<br year ago die many year everyday use highly recommend,0.8805,0.093,0.572,0.336
3903,R2C3DYURYAOU8E,5,glad purchase one bathroom they're great,glad purchase one bathroom they're great look drawer find hair dryer,0.7964,0.0,0.559,0.441
3904,R2ALIXH4SIJI5,5,five star,work great good price,0.7906,0.0,0.222,0.778
3905,R2TRQ3ZCZI7A5F,3,entirely appropriate price,infrequent user second purchase model first one lasted year cord retract something come loose smell chemically acrid.<br br move air dry fairly well particular change frizz-level compare others.<br br temp spot nice know get burn frustrated too-cool warm.<br br i've get habit electric dry ecological reason noise/hearing damage person really bother wet hair result nature-dried find louder previous dryer dd hate passion i'm think use punishment really probably could get though that's hair dryer sound wince mini too.<br br cord retract fine like shade i'm glad heftier/safer cord without vicious finger-eating spring take hundred in-and-outs old one give out.<br br switch could benefit mightily even slightly concave drag surface strike efficiency design intolerable though bothered much i'd glop plastic adhesive give thumb-knob edges.<br br love surface totally lenovo cheap great grippable always use handle like handle fold say makeup-friendly rather oily pigment stuff show hard get really clean rub alcohol trick still love it.<br br attachment stay tightly save rubber band broccoli wrap around dryer exhaust increase diameter cram-like-heck attachment onto dry solution like flex tabs screwdriver.)<br br i'd say skip frankly go one easy switch low decibel output high price,0.9815,0.125,0.637,0.238
3906,RR0EOTHW16HU8,5,really amazing tried lot hair product rescue,really amazing tried lot hair product rescue sensitive hair nothing work well hair dryer,0.7635,0.09,0.544,0.366
3907,R3PD2FB9HA1WC8,5,certainly meet need,review effective high selection much low proven true product meet need perfectly deliver promptly excellent condition,0.9136,0.078,0.409,0.513
3908,R2OMVOA2LNF7KD,4,awesome hair dry faster look smooth shiny,awesome hair dry faster look smooth shiny take one star cost even mention hobby much thing cost,0.6249,0.0,0.796,0.204
3909,R3T4Q1NEYG2H98,4,great love,great love dry hair good fast lm dominican curly thick hair lm happy turbo,0.9423,0.0,0.402,0.598
3910,R1WRUVZSMNDURV,3,small lightweight,powerful describe well mini hair dryers.<br small lightweight,0.5994,0.0,0.55,0.45
